date,shift,pump,raw_text,clean_text,Seal_Issue,Low_Level,Pressure_Issue,Trip_Issue,Flow_Issue,Maintenance_Event,Mode_Event,Total_Failure,event,history,month
2025-05-16,Day,P26B,p-26b (pump will be trouble shot on day shift and potentially pulled for repair or replacement),p-26b (pump will be trouble shot on day shift and potentially pulled for repair or replacement),0,0,0,0,0,1,0,0,Maintenance,2025-05-16 | Day | Maintenance,May-2025
2025-05-17,Day,P26B,p-26b (pump will be trouble shot on day shift and potentially pulled for repair or replacement),p-26b (pump will be trouble shot on day shift and potentially pulled for repair or replacement),0,0,0,0,0,1,0,0,Maintenance,2025-05-17 | Day | Maintenance,May-2025
2025-05-18,Day,P26B,p-26b (pump will be trouble shot on day shift and potentially pulled for repair or replacement),p-26b (pump will be trouble shot on day shift and potentially pulled for repair or replacement),0,0,0,0,0,1,0,0,Maintenance,2025-05-18 | Day | Maintenance,May-2025
2025-05-19,Day,P203A,swapped p-203’s for a pm on p-203-b check valve didn’t close on b,swapped p-203’s for a pm on p-203-b check valve didn’t close on b,0,0,0,0,0,1,1,0,Maintenance,2025-05-19 | Day | Maintenance,May-2025
2025-05-19,Day,P203B,swapped p-203’s for a pm on p-203-b check valve didn’t close on b | swapped p-203’s for a pm on p-203-b check valve didn’t close on b,swapped p-203’s for a pm on p-203-b check valve didn’t close on b | swapped p-203’s for a pm on p-203-b check valve didn’t close on b,0,0,0,0,0,1,1,0,Maintenance,2025-05-19 | Day | Maintenance,May-2025
2025-05-19,Day,P26B,p-26b (pump will be trouble shot on day shift and potentially pulled for repair or replacement),p-26b (pump will be trouble shot on day shift and potentially pulled for repair or replacement),0,0,0,0,0,1,0,0,Maintenance,2025-05-19 | Day | Maintenance,May-2025
2025-05-19,Day,P62A,01:00 p-62a loto for maint to pm in the morning. | 01:40 loto p-62a for pm & suction strainer cleaning. | : p-62a (pm & suction screen cleaning),01:00 p-62a loto for maint to pm in the morning. | 01:40 loto p-62a for pm & suction strainer cleaning. | : p-62a (pm & suction screen cleaning),0,0,0,0,0,1,0,0,Maintenance,2025-05-19 | Day | Maintenance,May-2025
2025-05-20,Night,P206B,locks and tags are ready for single source lotos for pm's on p206b and p208b. both pumps are currently down.,locks and tags are ready for single source lotos for pm's on p206b and p208b. both pumps are currently down.,0,0,0,0,0,1,0,0,Maintenance,2025-05-20 | Night | Maintenance,May-2025
2025-05-20,Night,P208B,locks and tags are ready for single source lotos for pm's on p206b and p208b. both pumps are currently down.,locks and tags are ready for single source lotos for pm's on p206b and p208b. both pumps are currently down.,0,0,0,0,0,1,0,0,Maintenance,2025-05-20 | Night | Maintenance,May-2025
2025-05-20,Night,P5A,p-5a pump pulled for seal replacement. | bin 1 p-5a seal replacement,p-5a pump pulled for seal replacement. | bin 1 p-5a seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-05-20 | Night | Seal Failure,May-2025
2025-05-20,Night,P8A,single source p8a – pm,single source p8a – pm,0,0,0,0,0,1,0,0,Maintenance,2025-05-20 | Night | Maintenance,May-2025
2025-05-21,Day,P206A,pm p-206-b,pm p-206-b,0,0,0,0,0,1,0,0,Maintenance,2025-05-21 | Day | Maintenance,May-2025
2025-05-21,Day,P206B,pm p-206-b | pm p-206-b,pm p-206-b | pm p-206-b,0,0,0,0,0,1,0,0,Maintenance,2025-05-21 | Day | Maintenance,May-2025
2025-05-21,Day,P208A,pm on pump p-208-b,pm on pump p-208-b,0,0,0,0,0,1,0,0,Maintenance,2025-05-21 | Day | Maintenance,May-2025
2025-05-21,Day,P208B,pm on pump p-208-b | pm on pump p-208-b,pm on pump p-208-b | pm on pump p-208-b,0,0,0,0,0,1,0,0,Maintenance,2025-05-21 | Day | Maintenance,May-2025
2025-05-21,Day,P208S,pm on pump p-208-b,pm on pump p-208-b,0,0,0,0,0,1,0,0,Maintenance,2025-05-21 | Day | Maintenance,May-2025
2025-05-21,Day,P5A,ivol maintenance is working on installing p-5a. | bin 1 p-5a,ivol maintenance is working on installing p-5a. | bin 1 p-5a,0,0,0,0,0,1,0,0,Maintenance,2025-05-21 | Day | Maintenance,May-2025
2025-05-22,Day,P11B,"rotating pm’d p-11b and p-27b. both pumps completed, unlocked, racked in and returned to stand-by.","rotating pm’d p-11b and p-27b. both pumps completed, unlocked, racked in and returned to stand-by.",0,0,0,0,0,1,0,0,Maintenance,2025-05-22 | Day | Maintenance,May-2025
2025-05-22,Day,P210A,1:48-swapped to p-210a | 1:50 am started p-210-a and shut down p-210-b for a pm. | 1:50 am started p-210-a and shut down p-210-b for a pm.,1:48-swapped to p-210a | 1:50 am started p-210-a and shut down p-210-b for a pm. | 1:50 am started p-210-a and shut down p-210-b for a pm.,0,0,0,0,0,1,1,0,Maintenance,2025-05-22 | Day | Maintenance,May-2025
2025-05-22,Day,P210B,1:50 am started p-210-a and shut down p-210-b for a pm. | 1:50 am started p-210-a and shut down p-210-b for a pm. | single source p-210b - pm,1:50 am started p-210-a and shut down p-210-b for a pm. | 1:50 am started p-210-a and shut down p-210-b for a pm. | single source p-210b - pm,0,0,0,0,0,1,0,0,Maintenance,2025-05-22 | Day | Maintenance,May-2025
2025-05-22,Day,P27B,"rotating pm’d p-11b and p-27b. both pumps completed, unlocked, racked in and returned to stand-by.","rotating pm’d p-11b and p-27b. both pumps completed, unlocked, racked in and returned to stand-by.",0,0,0,0,0,1,0,0,Maintenance,2025-05-22 | Day | Maintenance,May-2025
2025-05-22,Day,P601B,maintenance did pm on p-601b. | unlocked p-8a and p-601b.,maintenance did pm on p-601b. | unlocked p-8a and p-601b.,0,0,0,0,0,1,0,0,Maintenance,2025-05-22 | Day | Maintenance,May-2025
2025-05-24,Day,P204A,blocked in inlet to sv-10037 and put p-204a on total kickback whilst danny repaired the diaphragm on gov-100 again. lined everything back up to normal after repair was complete.,blocked in inlet to sv-10037 and put p-204a on total kickback whilst danny repaired the diaphragm on gov-100 again. lined everything back up to normal after repair was complete.,0,0,0,0,1,0,0,1,Flow Issue,2025-05-24 | Day | Flow Issue,May-2025
2025-05-24,Day,P210B,unlocked p-210b from pm.,unlocked p-210b from pm.,0,0,0,0,0,1,0,0,Maintenance,2025-05-24 | Day | Maintenance,May-2025
2025-05-24,Day,P8B,steaming p-8b from mechanical seal leak. | partial loto on p-8b until it is done steaming. | bin 3: p-8b for mechanical seal replacement.,steaming p-8b from mechanical seal leak. | partial loto on p-8b until it is done steaming. | bin 3: p-8b for mechanical seal replacement.,1,0,0,0,0,1,0,1,"Seal Failure, Maintenance","2025-05-24 | Day | Seal Failure, Maintenance",May-2025
2025-05-25,Day,P8B,still steaming out p-8b to benzene header. | bin 3: p-8b for mechanical seal replacement. | loto on p-8b (partially done while pump is being steamed) | p-8b | bin 3 p-8b mechanical seal replacement,still steaming out p-8b to benzene header. | bin 3: p-8b for mechanical seal replacement. | loto on p-8b (partially done while pump is being steamed) | p-8b | bin 3 p-8b mechanical seal replacement,1,0,0,0,0,1,0,1,"Seal Failure, Maintenance","2025-05-25 | Day | Seal Failure, Maintenance",May-2025
2025-05-26,Day,P8B,bin #3 p-8b | p-8b | bin 3 p-8b mechanical seal replacement,bin #3 p-8b | p-8b | bin 3 p-8b mechanical seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-05-26 | Day | Seal Failure,May-2025
2025-05-27,Day,P306A,loto p-306-a for repairs | loto p-306-a for repairs | bin #3 p-306-a repairs | bin #3 p-306-a repairs,loto p-306-a for repairs | loto p-306-a for repairs | bin #3 p-306-a repairs | bin #3 p-306-a repairs,0,0,0,0,0,1,0,0,Maintenance,2025-05-27 | Day | Maintenance,May-2025
2025-05-27,Day,P306B,loto p-306-a for repairs | bin #3 p-306-a repairs,loto p-306-a for repairs | bin #3 p-306-a repairs,0,0,0,0,0,1,0,0,Maintenance,2025-05-27 | Day | Maintenance,May-2025
2025-05-27,Day,P306S,loto p-306-a for repairs | bin #3 p-306-a repairs,loto p-306-a for repairs | bin #3 p-306-a repairs,0,0,0,0,0,1,0,0,Maintenance,2025-05-27 | Day | Maintenance,May-2025
2025-05-27,Day,P8B,"finished locking out p-8b and maintenance taking it out | bin #3: p-8b | line break permits for e-14a, e-222, p8-b. | line break permits for e-14a, e-222, p8-b. | p-8b | bin 3 p-8b mechanical seal replacement","finished locking out p-8b and maintenance taking it out | bin #3: p-8b | line break permits for e-14a, e-222, p8-b. | line break permits for e-14a, e-222, p8-b. | p-8b | bin 3 p-8b mechanical seal replacement",1,0,0,0,0,1,0,1,"Seal Failure, Maintenance","2025-05-27 | Day | Seal Failure, Maintenance",May-2025
2025-05-27,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-05-27 | Night | Maintenance,May-2025
2025-05-28,Day,P8B,ivol maint. were in the process of reinstalling p-8b until lightning alert. | bin 3: p-8b for mechanical seal replacement. | p-8b | bin 3 p-8b mechanical seal replacement,ivol maint. were in the process of reinstalling p-8b until lightning alert. | bin 3: p-8b for mechanical seal replacement. | p-8b | bin 3 p-8b mechanical seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-05-28 | Day | Seal Failure,May-2025
2025-05-28,Day,P9B,ivol maint. performed pm on p-9b.,ivol maint. performed pm on p-9b.,0,0,0,0,0,1,0,0,Maintenance,2025-05-28 | Day | Maintenance,May-2025
2025-05-28,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-05-28 | Night | Maintenance,May-2025
2025-05-29,Day,P8B,ivol maint. completed alignment on p-8b. waiting on conformation from omc to unlock. | bin 3: p-8b for mechanical seal replacement. | unlocked p-8b & e-90b,ivol maint. completed alignment on p-8b. waiting on conformation from omc to unlock. | bin 3: p-8b for mechanical seal replacement. | unlocked p-8b & e-90b,1,0,0,0,0,0,0,1,Seal Failure,2025-05-29 | Day | Seal Failure,May-2025
2025-05-29,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-05-29 | Night | Maintenance,May-2025
2025-05-30,Day,P204B,flushed p-204b lube oil cooler p-30 seal pots,flushed p-204b lube oil cooler p-30 seal pots,0,0,0,0,0,1,0,0,Maintenance,2025-05-30 | Day | Maintenance,May-2025
2025-05-30,Day,P306A,bin 3 p-306-a pump (pm/repair) | bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair) | bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-05-30 | Day | Maintenance,May-2025
2025-05-30,Day,P306B,bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-05-30 | Day | Maintenance,May-2025
2025-05-30,Day,P306S,bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-05-30 | Day | Maintenance,May-2025
2025-05-30,Day,P30A,p-30 seal pots | p-30 seal pots: | flushed p-204b lube oil cooler p-30 seal pots,p-30 seal pots | p-30 seal pots: | flushed p-204b lube oil cooler p-30 seal pots,0,0,0,0,0,1,0,0,Maintenance,2025-05-30 | Day | Maintenance,May-2025
2025-05-30,Day,P30B,p-30 seal pots | p-30 seal pots: | flushed p-204b lube oil cooler p-30 seal pots,p-30 seal pots | p-30 seal pots: | flushed p-204b lube oil cooler p-30 seal pots,0,0,0,0,0,1,0,0,Maintenance,2025-05-30 | Day | Maintenance,May-2025
2025-05-30,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-05-30 | Night | Maintenance,May-2025
2025-05-31,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-05-31 | Night | Maintenance,May-2025
2025-06-01,Day,P204A,flushed p-204a lube oil cooler,flushed p-204a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-06-01 | Day | Maintenance,June-2025
2025-06-01,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-06-01 | Night | Maintenance,June-2025
2025-06-02,Day,P203A,permit to remove insulation on p-203 a | permit to remove insulation on p-203 a | continued purging p-203 a to flare (still purging) | continued purging p-203 a to flare (still purging) | swapped p-203a to p-203b due to low seal pot pressure. | swapped to p-203-b for seal issue on p-203-a | swapped to p-203-b for seal issue on p-203-a | loto’d p-203-a | loto’d p-203-a | at log time clearing p-203-a with n2 to flare | at log time clearing p-203-a with n2 to flare,permit to remove insulation on p-203 a | permit to remove insulation on p-203 a | continued purging p-203 a to flare (still purging) | continued purging p-203 a to flare (still purging) | swapped p-203a to p-203b due to low seal pot pressure. | swapped to p-203-b for seal issue on p-203-a | swapped to p-203-b for seal issue on p-203-a | loto’d p-203-a | loto’d p-203-a | at log time clearing p-203-a with n2 to flare | at log time clearing p-203-a with n2 to flare,1,0,1,0,0,1,1,2,"Seal Failure, Pressure Issue, Maintenance","2025-06-02 | Day | Seal Failure, Pressure Issue, Maintenance",June-2025
2025-06-02,Day,P203B,permit to remove insulation on p-203 a | continued purging p-203 a to flare (still purging) | swapped p-203a to p-203b due to low seal pot pressure. | swapped to p-203-b for seal issue on p-203-a | swapped to p-203-b for seal issue on p-203-a | loto’d p-203-a | at log time clearing p-203-a with n2 to flare,permit to remove insulation on p-203 a | continued purging p-203 a to flare (still purging) | swapped p-203a to p-203b due to low seal pot pressure. | swapped to p-203-b for seal issue on p-203-a | swapped to p-203-b for seal issue on p-203-a | loto’d p-203-a | at log time clearing p-203-a with n2 to flare,1,0,1,0,0,1,1,2,"Seal Failure, Pressure Issue, Maintenance","2025-06-02 | Day | Seal Failure, Pressure Issue, Maintenance",June-2025
2025-06-02,Day,P204A,back flushed p-204 a & b lube oil coolers | back flushed p-204 a & b lube oil coolers,back flushed p-204 a & b lube oil coolers | back flushed p-204 a & b lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Day | Maintenance,June-2025
2025-06-02,Day,P204B,back flushed p-204 a & b lube oil coolers,back flushed p-204 a & b lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Day | Maintenance,June-2025
2025-06-02,Day,P204C,back flushed p-204 a & b lube oil coolers,back flushed p-204 a & b lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Day | Maintenance,June-2025
2025-06-02,Day,P204S,back flushed p-204 a & b lube oil coolers,back flushed p-204 a & b lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Day | Maintenance,June-2025
2025-06-02,Day,P306A,bin 3 p-306-a pump (pm/repair) | bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair) | bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Day | Maintenance,June-2025
2025-06-02,Day,P306B,bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Day | Maintenance,June-2025
2025-06-02,Day,P306S,bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Day | Maintenance,June-2025
2025-06-02,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Night | Maintenance,June-2025
2025-06-02,Night,P77A,i&e pm p-77-b seal pot level switch. need glycol in seal pot (single lock out),i&e pm p-77-b seal pot level switch. need glycol in seal pot (single lock out),0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Night | Maintenance,June-2025
2025-06-02,Night,P77B,i&e pm p-77-b seal pot level switch. need glycol in seal pot (single lock out) | i&e pm p-77-b seal pot level switch. need glycol in seal pot (single lock out),i&e pm p-77-b seal pot level switch. need glycol in seal pot (single lock out) | i&e pm p-77-b seal pot level switch. need glycol in seal pot (single lock out),0,0,0,0,0,1,0,0,Maintenance,2025-06-02 | Night | Maintenance,June-2025
2025-06-03,Day,P204A,back flushed p-204-b & c lube oil coolers,back flushed p-204-b & c lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Day | Maintenance,June-2025
2025-06-03,Day,P204B,back flushed p-204-b & c lube oil coolers | back flushed p-204-b & c lube oil coolers,back flushed p-204-b & c lube oil coolers | back flushed p-204-b & c lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Day | Maintenance,June-2025
2025-06-03,Day,P204C,back flushed p-204-b & c lube oil coolers,back flushed p-204-b & c lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Day | Maintenance,June-2025
2025-06-03,Day,P204S,back flushed p-204-b & c lube oil coolers,back flushed p-204-b & c lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Day | Maintenance,June-2025
2025-06-03,Day,P306A,bin 3 p-306-a pump (pm/repair) | bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair) | bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Day | Maintenance,June-2025
2025-06-03,Day,P306B,bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Day | Maintenance,June-2025
2025-06-03,Day,P306S,bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Day | Maintenance,June-2025
2025-06-03,Day,P6B,unlocked p-6b | p-6b locked out for maintenance to conduct pm. | p-6b for pm | bin 1 p-6b,unlocked p-6b | p-6b locked out for maintenance to conduct pm. | p-6b for pm | bin 1 p-6b,0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Day | Maintenance,June-2025
2025-06-03,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-06-03 | Night | Maintenance,June-2025
2025-06-04,Day,P203A,maint blinded p-203-a | maint blinded p-203-a | bin 2 p-203-a seal replacement | bin 2 p-203-a seal replacement,maint blinded p-203-a | maint blinded p-203-a | bin 2 p-203-a seal replacement | bin 2 p-203-a seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-06-04 | Day | Seal Failure,June-2025
2025-06-04,Day,P203B,maint blinded p-203-a | bin 2 p-203-a seal replacement,maint blinded p-203-a | bin 2 p-203-a seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-06-04 | Day | Seal Failure,June-2025
2025-06-04,Day,P204A,back flushed p-204-a & b lube oil coolers | back flushed p-204-a & b lube oil coolers,back flushed p-204-a & b lube oil coolers | back flushed p-204-a & b lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-04 | Day | Maintenance,June-2025
2025-06-04,Day,P204B,back flushed p-204-a & b lube oil coolers,back flushed p-204-a & b lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-04 | Day | Maintenance,June-2025
2025-06-04,Day,P204C,back flushed p-204-a & b lube oil coolers,back flushed p-204-a & b lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-04 | Day | Maintenance,June-2025
2025-06-04,Day,P204S,back flushed p-204-a & b lube oil coolers,back flushed p-204-a & b lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-06-04 | Day | Maintenance,June-2025
2025-06-04,Day,P306A,bin 3 p-306-a pump (pm/repair) | bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair) | bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-04 | Day | Maintenance,June-2025
2025-06-04,Day,P306B,bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-04 | Day | Maintenance,June-2025
2025-06-04,Day,P306S,bin 3 p-306-a pump (pm/repair),bin 3 p-306-a pump (pm/repair),0,0,0,0,0,1,0,0,Maintenance,2025-06-04 | Day | Maintenance,June-2025
2025-06-04,Night,P306A,bin 3 p-306a pm,bin 3 p-306a pm,0,0,0,0,0,1,0,0,Maintenance,2025-06-04 | Night | Maintenance,June-2025
2025-06-05,Day,P203A,maint pulled p-203-a | maint pulled p-203-a | bin 2 p-203-a seal replacement | bin 2 p-203-a seal replacement,maint pulled p-203-a | maint pulled p-203-a | bin 2 p-203-a seal replacement | bin 2 p-203-a seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-06-05 | Day | Seal Failure,June-2025
